Date Time,Oxygen,QUALITY,Streamflow,Temperature
2014-09-09,0.0,161,6.27,13.2
2014-09-10,0.0,161,7.11,13.2
2014-09-11,0.0,161,6.54,13.8
2014-09-12,8.37,2,6.34,12.9
2014-09-13,8.828,2,6.63,12.3
2014-09-14,9.197,2,6.98,12.6
2014-09-15,8.558,2,7.26,13.3
2014-09-16,8.607,2,7.44,13.8
2014-09-17,8.417,2,7.44,13.3
2014-09-18,8.678,2,7.34,11.9
2014-09-19,9.237,2,7.13,11.5
2014-09-20,9.527,2,6.83,11.8
2014-09-21,9.534,2,6.48,12.5
2014-09-22,9.266,2,6.35,13.2
2014-09-23,9.054,2,6.49,14.1
2014-09-24,7.79,2,6.56,15.1
2014-09-25,7.969,2,7.57,16.2
2014-09-26,7.666,2,7.19,15.0
2014-09-27,8.73,2,6.84,14.6
2014-09-28,7.91,2,6.6,15.8
2014-09-29,8.073,2,6.25,16.8
2014-09-30,7.729,2,6.02,16.7
2014-10-01,7.314,2,5.71,15.0
2014-10-02,8.026,2,5.56,14.1
2014-10-03,8.52,2,5.27,14.4
2014-10-04,8.217,2,4.95,15.4
2014-10-05,7.987,2,4.62,16.5
2014-10-06,6.024,2,4.46,17.4
2014-10-07,5.984,2,4.49,17.0
2014-10-08,6.934,2,4.13,15.7
2014-10-09,8.359,2,4.07,15.5
2014-10-10,8.009,2,4.07,16.1
2014-10-11,7.453,2,4.07,16.9
2014-10-12,7.038,2,4.21,18.4
2014-10-13,6.17,2,4.39,18.1
2014-10-14,7.671,2,4.6,14.7
2014-10-15,8.211,2,4.6,13.8
2014-10-16,8.63,2,4.78,14.0
2014-10-17,8.915,2,4.72,14.6
2014-10-18,8.214,2,4.53,15.7
2014-10-19,8.179,2,4.61,17.2
2014-10-20,6.891,2,4.77,18.4
2014-10-21,5.893,2,4.9,18.5
2014-10-22,5.605,2,4.89,19.5
2014-10-23,5.85,2,4.74,21.4
2014-10-24,5.409,2,4.56,22.1
2014-10-25,5.713,2,4.33,21.5
2014-10-26,5.715,2,4.08,20.8
2014-10-27,5.637,2,3.94,19.9
2014-10-28,0.0,161,3.69,17.7
2014-10-29,0.0,161,3.5,17.3
2014-10-30,0.0,161,3.3,18.3
2014-10-31,0.0,161,3.03,18.7
2014-11-01,0.0,161,2.87,18.9
2014-11-02,0.0,161,2.65,17.0
2014-11-03,0.0,161,2.57,16.2
2014-11-04,0.0,161,2.59,17.4
2014-11-05,0.0,161,2.69,18.6
2014-11-06,0.0,161,2.7,17.8
2014-11-07,0.0,161,2.69,18.1
2014-11-08,0.0,161,2.66,19.8
2014-11-09,0.0,161,2.6,20.6
2014-11-10,0.0,161,2.51,19.3
2014-11-11,0.0,161,2.31,18.3
2014-11-12,0.0,161,2.14,18.4
2014-11-13,0.0,161,2.05,19.5
2014-11-14,0.0,161,1.99,20.9
2014-11-15,0.0,161,1.9,19.3
2014-11-16,0.0,161,2.43,18.5
2014-11-17,0.0,161,2.65,17.7
2014-11-18,0.0,161,2.69,18.2
2014-11-19,0.0,161,2.65,19.2
2014-11-20,0.0,161,2.46,20.1
2014-11-21,0.0,161,2.22,21.4
2014-11-22,0.0,161,2.01,21.7
2014-11-23,0.0,161,1.88,23.0
2014-11-24,0.0,161,1.94,22.7
2014-11-25,0.0,161,2.22,21.0
2014-11-26,0.0,161,2.25,20.4
2014-11-27,0.0,161,2.15,20.0
2014-11-28,0.0,161,1.96,20.6
2014-11-29,0.0,161,1.78,22.1
2014-11-30,0.0,161,1.58,23.7
2014-12-01,0.0,161,1.45,23.9
2014-12-02,0.0,161,1.35,23.9
2014-12-03,0.0,161,1.35,23.1
2014-12-04,0.0,161,1.48,23.3
2014-12-05,0.0,161,1.54,23.9
2014-12-06,0.0,161,1.67,23.0
2014-12-07,0.0,161,2.02,22.1
2014-12-08,0.0,161,2.21,21.9
2014-12-09,0.0,161,2.21,22.0
2014-12-10,0.0,161,2.13,22.3
2014-12-11,0.0,161,1.95,22.5
2014-12-12,0.0,161,1.84,22.5
2014-12-13,0.0,161,1.84,22.6
2014-12-14,0.0,161,1.79,22.4
2014-12-15,0.0,161,1.63,22.5
2014-12-16,0.0,161,1.52,23.3
2014-12-17,0.0,161,1.31,21.4
2014-12-18,0.0,161,1.23,21.0
2014-12-19,0.0,161,1.16,20.3
2014-12-20,0.0,161,1.12,20.3
2014-12-21,0.0,161,1.09,21.7
2014-12-22,0.0,161,1.08,22.1
2014-12-23,0.0,161,1.1,22.6
2014-12-24,0.0,161,1.07,22.5
2014-12-25,0.0,161,1.06,22.6
2014-12-26,0.0,161,1.0,21.2
2014-12-27,0.0,161,0.95,20.2
2014-12-28,0.0,161,0.97,21.5
2014-12-29,0.0,161,0.97,22.2
2014-12-30,0.0,161,0.89,20.9
2014-12-31,0.0,161,0.84,20.6
2015-01-01,0.0,161,0.79,21.6
2015-01-02,0.0,161,0.73,22.3
2015-01-03,0.0,161,0.62,23.6
2015-01-04,0.0,161,0.52,24.8
2015-01-05,0.0,161,0.45,24.4
2015-01-06,0.0,161,0.4,24.8
2015-01-07,0.0,161,0.35,25.8
2015-01-08,0.0,161,0.35,25.1
2015-01-09,0.0,161,0.47,24.2
2015-01-10,0.0,161,0.73,23.0
2015-01-11,0.0,161,0.92,23.0
2015-01-12,0.0,161,0.85,24.0
2015-01-13,0.0,161,0.79,22.3
2015-01-14,0.0,161,0.82,22.2
2015-01-15,0.0,161,0.68,21.8
2015-01-16,0.0,161,0.56,21.5
2015-01-17,0.0,161,0.46,22.2
2015-01-18,0.0,161,0.36,22.0
2015-01-19,0.0,161,0.25,20.9
2015-01-20,0.0,161,0.18,21.5
2015-01-21,0.0,161,0.1,23.0
2015-01-22,0.0,161,0.01,24.8
2015-01-23,0.0,161,0.0,26.1
2015-01-24,0.0,161,0.0,25.1
2015-01-25,0.0,161,0.0,24.1
2015-01-26,0.0,161,0.0,0.0
2015-01-27,0.0,161,0.0,0.0
2015-01-28,0.0,161,0.0,0.0
2015-01-29,0.0,161,0.0,0.0
2015-01-30,0.0,161,0.0,0.0
2015-01-31,0.0,161,0.0,0.0
2015-02-01,0.0,161,0.0,0.0
2015-02-02,0.0,161,0.0,0.0
2015-02-03,0.0,161,0.0,0.0
2015-02-04,0.0,161,0.0,0.0
2015-02-05,0.0,161,0.0,0.0
2015-02-06,0.0,161,0.0,0.0
2015-02-07,0.0,161,0.0,0.0
2015-02-08,0.0,161,0.0,0.0
2015-02-09,0.0,161,0.63,24.4
2015-02-10,0.0,161,1.56,23.7
2015-02-11,0.0,161,1.76,24.4
2015-02-12,0.0,161,1.74,25.0
2015-02-13,0.0,161,1.62,25.0
2015-02-14,0.0,161,1.62,24.8
2015-02-15,0.0,161,1.54,25.0
2015-02-16,0.0,161,1.32,25.9
2015-02-17,0.0,161,1.08,24.9
2015-02-18,0.0,161,1.26,23.6
2015-02-19,0.0,161,1.77,23.0
2015-02-20,0.0,161,1.57,24.2
2015-02-21,0.0,161,1.2,25.5
2015-02-22,0.0,161,0.88,26.0
2015-02-23,0.0,161,0.77,25.8
2015-02-24,0.0,161,0.82,24.5
2015-02-25,0.0,161,0.7,23.4
2015-02-26,0.0,161,0.59,23.7
2015-02-27,0.0,161,0.46,23.9
2015-02-28,0.0,161,0.36,24.2
2015-03-01,0.0,161,0.27,23.9
2015-03-02,0.0,161,0.19,22.2
2015-03-03,0.0,161,0.13,23.1
2015-03-04,0.0,161,0.08,22.7
2015-03-05,0.0,161,0.02,20.8
2015-03-06,0.0,161,0.0,19.4
2015-03-07,0.0,161,0.0,19.8
2015-03-08,0.0,161,0.05,20.6
2015-03-09,0.0,161,0.23,21.2
2015-03-10,0.0,161,0.38,21.3
2015-03-11,0.0,161,0.46,21.0
2015-03-12,0.0,161,0.47,20.9
2015-03-13,0.0,161,0.44,19.2
2015-03-14,0.0,161,0.43,19.4
2015-03-15,0.0,161,0.42,20.0
2015-03-16,0.0,161,0.41,19.2
2015-03-17,0.0,161,0.41,19.0
2015-03-18,0.0,161,0.44,19.9
2015-03-19,0.0,161,0.44,20.4
2015-03-20,0.0,161,0.45,20.4
2015-03-21,0.0,161,0.4,18.6
2015-03-22,0.0,161,0.37,19.2
2015-03-23,0.0,161,0.33,20.1
2015-03-24,0.0,161,0.28,19.1
2015-03-25,0.0,161,0.22,17.7
2015-03-26,0.0,161,0.18,17.2
2015-03-27,0.0,161,0.14,16.6
2015-03-28,0.0,161,0.1,16.6
2015-03-29,0.0,161,0.09,17.0
2015-03-30,0.0,161,0.08,17.6
2015-03-31,0.0,161,0.04,18.1
2015-04-01,0.0,161,0.01,18.5
2015-04-02,0.0,161,0.0,18.5
2015-04-03,0.0,161,0.0,16.5
2015-04-04,0.0,161,0.0,16.3
2015-04-05,0.0,161,0.0,17.3
2015-04-06,0.0,161,0.0,17.0
2015-04-07,0.0,161,0.0,16.5
2015-04-08,0.0,161,0.0,15.6
2015-04-09,0.0,161,0.0,15.7
2015-04-10,0.0,161,0.0,16.0
2015-04-11,0.0,161,0.0,16.6
2015-04-12,0.0,161,0.0,17.6
2015-04-13,0.0,161,0.0,17.0
2015-04-14,0.0,161,0.0,16.5
2015-04-15,0.0,161,0.0,17.5
2015-04-16,0.0,161,0.0,18.6
2015-04-17,0.0,161,0.0,16.9
2015-04-18,0.0,161,0.0,17.5
2015-04-19,0.0,161,0.0,15.6
2015-04-20,0.0,161,0.0,13.6
2015-04-21,0.0,161,0.41,13.1
2015-04-22,0.0,161,0.94,13.4
2015-04-23,0.0,161,1.19,13.9
2015-04-24,0.0,161,1.64,15.4
2015-04-25,0.0,161,2.15,15.8
2015-04-26,0.0,161,2.35,14.6
2015-04-27,0.0,161,2.46,13.0
2015-04-28,0.0,161,2.75,12.4
2015-04-29,0.0,161,2.91,12.4
2015-04-30,0.0,161,3.05,12.6
2015-05-01,0.0,161,3.21,13.1
2015-05-02,0.0,161,3.38,13.7
2015-05-03,0.0,161,3.52,14.0
2015-05-04,0.0,161,3.59,13.6
2015-05-05,0.0,161,3.75,13.1
2015-05-06,0.0,161,3.72,12.0
2015-05-07,0.0,161,3.71,11.5
2015-05-08,0.0,161,3.58,10.9
2015-05-09,0.0,161,3.52,11.4
2015-05-10,0.0,161,3.49,12.0
2015-05-11,0.0,161,3.37,12.2
2015-05-12,0.0,161,3.34,12.7
2015-05-13,0.0,161,3.23,11.0
2015-05-14,0.0,161,3.12,9.6
2015-05-15,0.0,161,3.04,10.2
2015-05-16,0.0,161,2.95,10.6
2015-05-17,0.0,161,2.89,10.7
2015-05-18,0.0,161,2.8,10.7
2015-05-19,0.0,161,2.75,11.2
2015-05-20,0.0,161,2.75,11.9
2015-05-21,0.0,161,2.76,12.1
2015-05-22,0.0,161,2.7,11.6
2015-05-23,0.0,161,2.63,10.5
2015-05-24,0.0,161,2.63,9.3
2015-05-25,0.0,161,2.56,9.0
2015-05-26,0.0,161,2.52,9.2
2015-05-27,0.0,161,2.48,10.1
2015-05-28,0.0,161,2.5,11.2
2015-05-29,0.0,161,2.57,11.9
2015-05-30,0.0,161,2.65,12.1
2015-05-31,0.0,161,2.78,11.9
2015-06-01,0.0,161,2.93,10.4
2015-06-02,0.0,161,3.01,8.7
2015-06-03,0.0,161,3.1,7.8
2015-06-04,0.0,161,3.21,7.5
2015-06-05,0.0,161,3.39,8.1
2015-06-06,0.0,161,3.45,8.1
2015-06-07,0.0,161,3.48,8.6
2015-06-08,0.0,161,3.57,8.9
2015-06-09,0.0,161,3.63,9.8
2015-06-10,0.0,161,3.66,9.0
2015-06-11,0.0,161,3.67,8.0
2015-06-12,0.0,161,3.75,7.8
2015-06-13,0.0,161,3.85,7.7
2015-06-14,0.0,161,3.95,8.1
2015-06-15,0.0,161,4.08,8.9
2015-06-16,0.0,161,4.38,10.1
2015-06-17,0.0,161,4.4,10.7
2015-06-18,0.0,161,4.85,10.5
2015-06-19,0.0,161,5.25,9.8
2015-06-20,0.0,161,5.02,8.4
2015-06-21,0.0,161,5.02,7.1
2015-06-22,0.0,161,5.15,6.6
2015-06-23,0.0,161,5.29,7.3
2015-06-24,0.0,161,5.42,9.0
2015-06-25,0.0,161,5.29,8.8
2015-06-26,0.0,161,5.3,8.3
2015-06-27,0.0,161,5.42,8.1
2015-06-28,0.0,161,5.42,8.0
2015-06-29,0.0,161,5.42,7.7
2015-06-30,0.0,161,5.34,7.2
2015-07-01,0.0,161,5.3,7.3
2015-07-02,0.0,161,5.52,7.6
2015-07-03,0.0,161,5.56,7.0
2015-07-04,0.0,161,5.58,6.9
2015-07-05,0.0,161,5.71,6.9
2015-07-06,0.0,161,5.77,6.4
2015-07-07,0.0,161,5.85,6.4
2015-07-08,0.0,161,5.85,6.5
2015-07-09,0.0,161,5.87,6.9
2015-07-10,0.0,161,6.26,7.9
2015-07-11,0.0,161,6.22,8.9
2015-07-12,0.0,161,6.36,8.7
2015-07-13,0.0,161,6.56,8.8
2015-07-14,0.0,161,6.52,8.3
2015-07-15,0.0,161,6.98,7.8
2015-07-16,0.0,161,6.85,7.9
2015-07-17,0.0,161,6.66,7.5
2015-07-18,0.0,161,6.61,7.2
2015-07-19,0.0,161,6.61,6.6
2015-07-20,0.0,161,6.6,6.4
2015-07-21,0.0,161,6.6,7.0
2015-07-22,0.0,161,6.75,8.7
2015-07-23,0.0,161,6.76,10.0
2015-07-24,0.0,161,7.04,9.8
2015-07-25,0.0,161,7.41,9.5
2015-07-26,0.0,161,7.55,9.3
2015-07-27,0.0,161,7.58,8.1
2015-07-28,0.0,161,7.68,8.0
2015-07-29,0.0,161,7.97,7.7
2015-07-30,0.0,161,8.02,8.1
2015-07-31,0.0,161,8.29,8.7
2015-08-01,0.0,161,8.73,8.7
2015-08-02,0.0,161,9.54,9.3
2015-08-03,0.0,161,9.52,9.4
2015-08-04,0.0,161,9.42,8.1
2015-08-05,0.0,161,9.43,8.0
2015-08-06,0.0,161,9.42,8.0
2015-08-07,0.0,161,9.29,8.9
2015-08-08,0.0,161,9.22,9.1
2015-08-09,0.0,161,9.22,8.7
2015-08-10,0.0,161,9.23,8.9
2015-08-11,0.0,161,9.22,9.6
2015-08-12,0.0,161,9.31,9.2
2015-08-13,0.0,161,9.42,9.1
2015-08-14,0.0,161,9.27,10.1
2015-08-15,0.0,161,9.14,10.8
2015-08-16,0.0,161,9.03,10.7
2015-08-17,0.0,161,9.03,10.5
2015-08-18,0.0,161,8.93,9.5
2015-08-19,0.0,161,8.75,8.8
2015-08-20,0.0,161,8.65,9.0
2015-08-21,0.0,161,8.65,9.9
2015-08-22,0.0,161,8.36,11.3
2015-08-23,0.0,161,8.02,11.8
2015-08-24,0.0,161,7.86,11.8
2015-08-25,0.0,161,7.62,11.8
2015-08-26,0.0,161,7.6,12.1
2015-08-27,0.0,180,8.38,12.5
2015-08-28,0.0,180,8.31,12.0
2015-08-29,0.0,180,7.85,10.8
2015-08-30,0.0,180,7.48,10.5
2015-08-31,0.0,180,7.41,10.4
2015-09-01,0.0,180,7.3,10.1
2015-09-02,0.0,180,7.24,10.4
2015-09-03,0.0,180,8.04,11.9
2015-09-04,0.0,180,7.99,11.5
2015-09-05,0.0,180,7.79,11.1
2015-09-06,0.0,180,7.79,11.2
2015-09-07,0.0,180,8.08,11.6
2015-09-08,0.0,161,7.97,11.5
2015-09-09,0.0,161,7.81,11.4
2015-09-10,0.0,161,7.73,11.4
