Date Time,VALUE,QUALITY,COMMENT
2017/01/24 12:45:50,3.206,15,
2017/01/24 12:46:10,3.206,15,
2017/01/24 12:47:30,3.206,15,
2017/01/24 12:47:50,3.206,15,
2017/01/24 12:48:40,3.206,15,
2017/01/24 12:49:10,3.206,15,
2017/01/24 12:49:30,3.206,15,
2017/01/24 12:50:00,3.206,15,
2017/01/24 12:50:20,3.206,15,
2017/01/24 12:50:30,3.206,15,
2017/01/24 12:53:40,3.194,15,
2017/01/24 13:00:00,3.209,15,
2017/01/24 13:15:00,3.260,15,
2017/01/24 13:30:00,3.234,15,
2017/01/24 13:45:00,3.295,15,
2017/01/24 14:00:00,3.319,15,
2017/01/24 14:15:00,3.309,15,
2017/01/24 14:30:00,3.336,15,
2017/01/24 14:45:00,3.370,15,
2017/01/24 15:00:00,3.318,15,
2017/01/24 15:15:00,3.350,15,
2017/01/24 15:30:00,3.341,15,
2017/01/24 15:45:00,3.356,15,
2017/01/24 16:00:00,3.347,15,
2017/01/24 16:15:00,3.319,15,
2017/01/24 16:30:00,3.350,15,
2017/01/24 16:45:00,3.309,15,
2017/01/24 17:00:00,3.262,15,
2017/01/24 17:15:00,3.209,15,
2017/01/24 17:30:00,3.181,15,
2017/01/24 17:45:00,3.147,15,
2017/01/24 18:00:00,3.139,15,
2017/01/24 18:15:00,3.108,15,
2017/01/24 18:30:00,3.063,15,
2017/01/24 18:45:00,3.067,15,
2017/01/24 19:00:00,3.052,15,
2017/01/24 19:15:00,3.016,15,
2017/01/24 19:30:00,2.969,15,
2017/01/24 19:45:00,2.970,15,
2017/01/24 20:00:00,2.894,15,
2017/01/24 20:15:00,2.907,15,
2017/01/24 20:30:00,2.860,15,
2017/01/24 20:45:00,2.806,15,
2017/01/24 21:00:00,2.790,15,
2017/01/24 21:15:00,2.762,15,
2017/01/24 21:30:00,2.692,15,
2017/01/24 21:45:00,2.704,15,
2017/01/24 22:00:00,2.653,15,
2017/01/24 22:15:00,2.680,15,
2017/01/24 22:30:00,2.649,15,
2017/01/24 22:45:00,2.641,15,
2017/01/24 23:00:00,2.609,15,
2017/01/24 23:15:00,2.568,15,
2017/01/24 23:30:00,2.588,15,
2017/01/24 23:45:00,2.541,15,
2017/01/25 00:00:00,2.526,15,
2017/01/25 00:15:00,2.512,15,
2017/01/25 00:30:00,2.542,15,
2017/01/25 00:45:00,2.494,15,
2017/01/25 01:00:00,2.507,15,
2017/01/25 01:15:00,2.515,15,
2017/01/25 01:30:00,2.478,15,
2017/01/25 01:45:00,2.461,15,
2017/01/25 02:00:00,2.449,15,
2017/01/25 02:15:00,2.453,15,
2017/01/25 02:30:00,2.434,15,
2017/01/25 02:45:00,2.465,15,
2017/01/25 03:00:00,2.428,15,
2017/01/25 03:15:00,2.427,15,
2017/01/25 03:30:00,2.435,15,
2017/01/25 03:45:00,2.422,15,
2017/01/25 04:00:00,2.435,15,
2017/01/25 04:15:00,2.418,15,
2017/01/25 04:30:00,2.429,15,
2017/01/25 04:45:00,2.410,15,
2017/01/25 05:00:00,2.416,15,
2017/01/25 05:15:00,2.420,15,
2017/01/25 05:30:00,2.411,15,
2017/01/25 05:45:00,2.415,15,
2017/01/25 06:00:00,2.397,15,
2017/01/25 06:15:00,2.396,15,
2017/01/25 06:30:00,2.396,15,
2017/01/25 06:45:00,2.397,15,
2017/01/25 07:00:00,2.383,15,
2017/01/25 07:15:00,2.405,15,
2017/01/25 07:30:00,2.399,15,
2017/01/25 07:45:00,2.395,15,
2017/01/25 08:00:00,2.405,15,
2017/01/25 08:15:00,2.423,15,
2017/01/25 08:30:00,2.436,15,
2017/01/25 08:45:00,2.448,15,
2017/01/25 09:00:00,2.445,15,
2017/01/25 09:15:00,2.471,15,
2017/01/25 09:30:00,2.464,15,
2017/01/25 09:45:00,2.535,15,
2017/01/25 10:00:00,2.538,15,
2017/01/25 10:15:00,2.565,15,
2017/01/25 10:30:00,2.566,15,
2017/01/25 10:45:00,2.580,15,
2017/01/25 11:00:00,2.613,15,
2017/01/25 11:15:00,2.619,15,
2017/01/25 11:30:00,2.669,15,
2017/01/25 11:45:00,2.682,15,
2017/01/25 12:00:00,2.765,15,
2017/01/25 12:15:00,2.809,15,
2017/01/25 12:30:00,2.857,15,
2017/01/25 12:45:00,2.849,15,
