Date Time,VALUE,QUALITY,COMMENT
2020/04/08 08:55:10,23.8,2,
2020/04/08 09:00:00,23.9,2,
2020/04/08 09:10:20,24.2,2,
2020/04/08 09:11:50,24.2,2,
2020/04/08 09:15:00,24.3,2,
2020/04/08 09:17:30,24.3,2,
2020/04/08 09:30:00,25.2,2,
2020/04/08 09:45:00,25.2,2,
2020/04/08 10:00:00,26.2,2,
2020/04/08 10:15:00,25.4,2,
2020/04/08 10:30:00,24.1,2,
2020/04/08 10:45:00,23.1,2,
2020/04/08 11:00:00,24.2,2,
2020/04/08 11:15:00,24.0,2,
2020/04/08 11:30:00,24.0,2,
2020/04/08 11:45:00,24.0,2,
2020/04/08 12:00:00,22.2,2,
2020/04/08 12:15:00,23.8,2,
2020/04/08 12:30:00,21.5,2,
2020/04/08 12:45:00,21.0,2,
2020/04/08 13:00:00,21.0,2,
2020/04/08 13:15:00,22.6,2,
2020/04/08 13:30:00,22.8,2,
2020/04/08 13:45:00,20.2,2,
2020/04/08 14:00:00,19.6,2,
2020/04/08 14:15:00,21.1,2,
2020/04/08 14:30:00,21.2,2,
2020/04/08 14:45:00,21.9,2,
2020/04/08 15:00:00,21.0,2,
2020/04/08 15:15:00,22.3,2,
2020/04/08 15:30:00,22.1,2,
2020/04/08 15:45:00,20.3,2,
2020/04/08 16:00:00,20.3,2,
2020/04/08 16:15:00,18.9,2,
2020/04/08 16:30:00,21.8,2,
2020/04/08 16:45:00,21.8,2,
2020/04/08 17:00:00,20.8,2,
2020/04/08 17:15:00,18.9,2,
2020/04/08 17:30:00,18.5,2,
2020/04/08 17:45:00,18.5,2,
2020/04/08 18:00:00,21.5,2,
2020/04/08 18:15:00,21.4,2,
2020/04/08 18:30:00,20.4,2,
2020/04/08 18:45:00,20.4,2,
2020/04/08 19:00:00,23.2,2,
2020/04/08 19:15:00,21.9,2,
2020/04/08 19:30:00,20.2,2,
2020/04/08 19:45:00,23.3,2,
2020/04/08 20:00:00,23.3,2,
2020/04/08 20:15:00,20.2,2,
2020/04/08 20:30:00,20.3,2,
2020/04/08 20:45:00,21.3,2,
2020/04/08 21:00:00,22.7,2,
2020/04/08 21:15:00,18.8,2,
2020/04/08 21:30:00,18.8,2,
2020/04/08 21:45:00,20.7,2,
2020/04/08 22:00:00,20.7,2,
2020/04/08 22:15:00,24.2,2,
2020/04/08 22:30:00,20.9,2,
2020/04/08 22:45:00,20.9,2,
2020/04/08 23:00:00,19.2,2,
2020/04/08 23:15:00,20.2,2,
2020/04/08 23:30:00,19.8,2,
2020/04/08 23:45:00,21.3,2,
