Date Time,VALUE,QUALITY,COMMENT
2020/04/22 12:10:20,7.2,100,
2020/04/22 13:53:10,7.2,100,
2020/04/22 14:00:00,7.2,100,
2020/04/22 14:15:00,7.2,100,
2020/04/22 14:30:00,7.2,100,
2020/04/22 14:45:00,7.2,100,
2020/04/22 15:00:00,7.2,100,
2020/04/22 15:05:00,7.2,100,
2020/04/22 15:15:00,7.2,100,
2020/04/22 15:30:00,7.2,100,
2020/04/22 15:45:00,7.3,100,
2020/04/22 16:00:00,6.2,100,
2020/04/22 16:15:00,5.6,100,
2020/04/22 16:30:00,7.2,100,
2020/04/22 16:45:00,11.6,100,
2020/04/22 17:00:00,7.6,100,
2020/04/22 17:15:00,8.0,100,
2020/04/22 17:30:00,6.1,100,
2020/04/22 17:45:00,8.1,100,
2020/04/22 18:00:00,7.7,100,
2020/04/22 18:15:00,8.1,100,
2020/04/22 18:30:00,4.5,100,
2020/04/22 18:45:00,11.7,100,
2020/04/22 19:00:00,6.0,100,
2020/04/22 19:15:00,5.7,100,
2020/04/22 19:30:00,4.1,100,
2020/04/22 19:45:00,4.7,100,
2020/04/22 20:00:00,4.2,100,
2020/04/22 20:15:00,4.3,100,
2020/04/22 20:30:00,4.3,100,
2020/04/22 20:45:00,4.6,100,
2020/04/22 21:00:00,4.4,100,
2020/04/22 21:15:00,4.3,100,
2020/04/22 21:30:00,4.0,100,
2020/04/22 21:45:00,5.0,100,
2020/04/22 22:00:00,4.2,100,
2020/04/22 22:15:00,5.8,100,
2020/04/22 22:30:00,5.2,100,
2020/04/22 22:45:00,4.4,100,
2020/04/22 23:00:00,3.2,100,
2020/04/22 23:15:00,3.6,100,
2020/04/22 23:30:00,3.0,100,
2020/04/22 23:45:00,4.2,100,
2020/04/23 00:00:00,3.5,100,
2020/04/23 00:15:00,4.5,100,
2020/04/23 00:30:00,5.0,100,
2020/04/23 00:45:00,7.0,100,
2020/04/23 01:00:00,5.4,100,
2020/04/23 01:15:00,4.6,100,
2020/04/23 01:30:00,5.4,100,
2020/04/23 01:45:00,4.5,100,
2020/04/23 02:00:00,4.5,100,
2020/04/23 02:15:00,3.8,100,
2020/04/23 02:30:00,4.6,100,
2020/04/23 02:45:00,4.1,100,
2020/04/23 03:00:00,4.3,100,
2020/04/23 03:15:00,4.6,100,
2020/04/23 03:30:00,5.1,100,
2020/04/23 03:45:00,7.3,100,
2020/04/23 04:00:00,6.2,100,
2020/04/23 04:15:00,6.1,100,
2020/04/23 04:30:00,6.8,100,
2020/04/23 04:45:00,6.1,100,
2020/04/23 05:00:00,6.2,100,
